label,x_max,x_min,y_max,y_min,size,height,width,ratio
2.0,0.48442382,0.43564454,0.9195312,0.21148437,4526.966703323415,90.62999725341797,49.949981689453125,1.814415024551538
1.0,0.030546876,0.0,0.999375,0.5847656,1660.0296268943785,53.06999969482422,31.280000686645508,1.6966112061973706
7.0,0.5131836,0.50927734,0.5822656,0.49570313,44.31999206542969,11.079998016357422,4.0,2.7699995040893555
7.0,0.52139646,0.5170508,0.5849219,0.49445313,51.53044271841645,11.580001831054688,4.449951171875,2.6022761562517145
3.0,0.019423828,0.0074316408,0.5428125,0.39453125,233.07441805419512,18.980003356933594,12.279998779296875,1.5456030328710135
7.0,0.9594531,0.9524805,0.7328125,0.53914064,176.99945661006495,24.790000915527344,7.13995361328125,3.4720114804968327
7.0,0.6092871,0.59648436,1.0,0.65578127,577.6259225830436,44.05999755859375,13.1099853515625,3.360796856522994
7.0,0.48183593,0.47677734,0.7554687,0.6248438,86.60944434208795,16.719993591308594,5.17999267578125,3.2278025545252094
7.0,0.48640624,0.48205078,0.7538281,0.6141406,79.74463496706448,17.87999725341797,4.459991455078125,4.0089756748434775
7.0,0.66574216,0.65875,0.85476565,0.64203125,194.96609276114032,27.230003356933594,7.15997314453125,3.803087359026162
7.0,0.67392576,0.66605467,0.84617186,0.6773437,174.17655216064304,21.610000610351562,8.05999755859375,2.6811423270606944
6.0,0.98191404,0.9667969,0.8746875,0.6278125,489.16735919192433,31.599998474121094,15.47998046875,2.0413461462637605
6.0,0.99464846,0.9825684,0.90421873,0.6163281,455.83430119324476,36.849998474121094,12.3699951171875,2.9789824591700795
7.0,0.9718262,0.96595705,0.6251562,0.47953126,112.02655543666333,18.639995574951172,6.010009765625,3.1014917282772068
1.0,0.09796875,0.06813476,0.8444531,0.6650781,701.4280420989962,22.959999084472656,30.550003051757812,0.7515547231066991
1.0,0.10068359,0.041708983,1.0,0.63242185,2841.3496555786114,47.05000305175781,60.38999938964844,0.7791025588223924
1.0,0.48823243,0.45824218,0.895,0.4875,1601.8346242583357,52.159996032714844,30.71002197265625,1.6984682094710755
1.0,0.01868164,9.765625e-06,0.8134375,0.53929687,670.9208383743244,35.090003967285156,19.119998931884766,1.8352513560431531
7.0,0.07464844,0.07068359,0.65515625,0.5264844,66.86829040222801,16.470001220703125,4.060005187988281,4.056645363269586
8.0,0.111513674,0.10341797,0.7476562,0.5576562,201.6128197357175,24.31999969482422,8.290000915527344,2.9336546452331933
5.0,0.11271484,0.10286133,0.7825781,0.64453125,178.29021681519225,17.669998168945312,10.089996337890625,1.7512393044772236
1.0,0.15518555,0.14368165,0.55148435,0.506875,67.26378224487416,5.709999084472656,11.779998779296875,0.48471983668689944
1.0,0.0147949215,0.010009766,0.53984374,0.48921874,31.751995285034354,6.479999542236328,4.899999618530273,1.3224489891246087
1.0,0.026201172,0.020546876,0.5726563,0.511875,45.04622938994726,7.780006408691406,5.789999008178711,1.34369736466305
3.0,0.59148437,0.52603513,0.9970313,0.265625,6274.414412591606,93.62000274658203,67.02001953125,1.39689608271345
1.0,0.51729494,0.50341797,0.768125,0.59164065,321.00434432365,22.589996337890625,14.21002197265625,1.589722829518463
1.0,0.0077539063,0.0,0.5659375,0.46671876,100.83800678443913,12.700000762939453,7.940000057220459,1.5994963062236196
1.0,0.04091797,0.022216797,0.71875,0.51320314,503.8364933929406,26.30999755859375,19.150001525878906,1.3738901024649517
8.0,0.15,0.12766601,1.0,0.668125,971.5181175445905,42.480003356933594,22.870010375976562,1.857454485528176
7.0,0.29088867,0.275166,1.0,0.63390625,754.4462958374061,46.86000061035156,16.100006103515625,2.9105579407276827
1.0,0.51305664,0.4984375,0.5616406,0.4671875,180.9873170425417,12.09000015258789,14.970001220703125,0.8076151747982313
7.0,0.27061522,0.26219726,0.95851564,0.7622656,216.5343010192737,25.12000274658203,8.6199951171875,2.914155101607307
1.0,0.5308301,0.47197264,1.0,0.7272656,2104.026602551341,34.910003662109375,60.27001953125,0.5792266857323406
1.0,0.49319336,0.4681543,0.888125,0.62289065,870.4773829956539,33.94999694824219,25.639984130859375,1.3241036646111328
1.0,0.37185547,0.35452148,0.66148436,0.5621875,225.60248374938965,12.709999084472656,17.75,0.7160562864491637
1.0,0.43838868,0.42330077,0.6283594,0.5290625,196.36964100645855,12.709999084472656,15.45001220703125,0.8226530124480016
1.0,0.033496093,0.0,1.0,0.6010156,1751.700950569153,51.06999969482422,34.29999923706055,1.488921307019855
7.0,0.2287793,0.2265625,0.69320315,0.6166406,22.24604879762046,9.800003051757812,2.2700042724609375,4.31717383559526
7.0,0.2370703,0.23510742,0.6910156,0.6214844,17.888938842806965,8.899993896484375,2.0099945068359375,4.427869760944985
1.0,0.48163086,0.46586913,0.5859375,0.47726563,224.50760129699484,13.90999984741211,16.1400146484375,0.8618331612703166
7.0,0.11632813,0.11397461,0.58601564,0.52117187,20.003037750255316,8.300003051757812,2.410003662109375,3.443979435488977
1.0,1.0,0.97745115,1.0,0.60046875,1180.823959295638,51.13999938964844,23.09002685546875,2.2148090043271735
1.0,0.4951953,0.48185548,0.6314844,0.5420312,156.40675503527746,11.450004577636719,13.65997314453125,0.8382157458501821
1.0,0.019570313,0.008876953,0.58640623,0.48,149.13899869537272,13.619998931884766,10.950000762939453,1.2438354322295562
1.0,0.51958007,0.49493164,0.798125,0.57609373,717.3206688109785,28.420005798339844,25.239990234375,1.1259911566698586
1.0,0.5291699,0.4865332,0.99390626,0.6826562,1739.414719110122,39.840003967285156,43.660003662109375,0.9125057403937089
1.0,0.40694335,0.39250976,0.6419531,0.5528125,168.63972743530758,11.409996032714844,14.779998779296875,0.7719889698974419
3.0,0.029707031,0.013701172,0.5619531,0.39140624,357.7937166870106,21.830001831054688,16.389999389648438,1.3319098623543595
1.0,0.042675782,0.021347657,0.7222656,0.48414063,665.6831113403314,30.479995727539062,21.84000015258789,1.3956041902283316
2.0,0.48024413,0.4,1.0,0.051796876,9972.971051492263,121.37000274658203,82.16998291015625,1.4770600947950379
1.0,0.030419922,0.0,0.9991406,0.5846094,1652.8189037094126,53.05999755859375,31.149999618530273,1.7033707290009026
7.0,0.5121191,0.50821286,0.5819531,0.49539062,44.31999206542969,11.079998016357422,4.0,2.7699995040893555
7.0,0.51958007,0.51523435,0.58515626,0.4946875,51.531149505637586,11.580001831054688,4.45001220703125,2.6022404641402295
3.0,0.018779296,0.0072949217,0.54109377,0.3928125,223.20484382171708,18.980003356933594,11.760000228881836,1.6139458322730194
1.0,0.9982422,0.9634863,1.0,0.5634375,1988.7706029326655,55.87999725341797,35.59002685546875,1.570102699847541
1.0,0.71021485,0.69529295,0.7650781,0.60625,310.643023584038,20.330001831054688,15.280029296875,1.3304949510281687
7.0,0.8365137,0.8179785,1.0,0.57351565,1036.1203961912543,54.589996337890625,18.98004150390625,2.8761789760394123
7.0,0.8160156,0.80556643,1.0,0.609375,534.99755859375,50.0,10.699951171875,4.672918520546695
7.0,0.76143557,0.757334,0.67726564,0.5478906,69.55222393805161,16.56000518798828,4.20001220703125,3.942846918460175
7.0,0.14152344,0.13875,0.5900781,0.5225781,24.537566625978798,8.639999389648438,2.839996337890625,3.0422572291292806
1.0,0.05078125,0.0103125,0.99296874,0.51335937,2544.0014904006966,61.38999938964844,41.439998626708984,1.4814189532834887
1.0,0.65212893,0.59882814,1.0,0.66679686,2327.8378121643327,42.650001525878906,54.58001708984375,0.7814215494962756
8.0,0.774082,0.75572264,1.0,0.504375,1192.6712714843452,63.44000244140625,18.79998779296875,3.37447040604638
5.0,0.77054685,0.7523242,1.0,0.88304687,279.33982075192034,14.970001220703125,18.65997314453125,0.8022520238776678
8.0,0.73110354,0.70637697,1.0,0.5692969,1395.8919342407025,55.12999725341797,25.32000732421875,2.177329435473179
7.0,0.76548827,0.7615625,0.68609375,0.5611719,64.27912776498124,15.989997863769531,4.01995849609375,3.977652475593277
7.0,0.49677736,0.49223632,0.68828124,0.5282813,95.23248013295233,20.479995727539062,4.6500244140625,4.404277032525661
7.0,0.097255856,0.08973633,0.69453126,0.47617188,215.2149205780006,27.950000762939453,7.6999969482421875,3.6298716675881395
7.0,0.09435547,0.08916016,0.7046875,0.52484375,122.46637511596782,23.019996643066406,5.319999694824219,4.327067286387696
1.0,0.46015626,0.4209961,0.8550781,0.61828125,1215.431087097153,30.30999755859375,40.100006103515625,0.7558601731967425
1.0,0.47177735,0.44607422,0.7535156,0.6127344,474.2864436279051,18.019996643066406,26.32000732421875,0.6846501378624251
1.0,0.5552344,0.540293,0.671875,0.58484375,170.44185467530042,11.139999389648438,15.29998779296875,0.728105116186297
7.0,0.5048828,0.49399415,0.9960156,0.5874219,583.1446297455113,52.29999542236328,11.149993896484375,4.690585116719537
7.0,0.53078127,0.5251758,0.690625,0.60375,63.82870717160404,11.120002746582031,5.739990234375,1.9372860044234614
7.0,0.14481445,0.14138672,0.79367185,0.67960936,51.24591444397811,14.599998474121094,3.5099945068359375,4.159550234533606
7.0,0.14782226,0.14415039,0.7925781,0.681875,53.27911527710967,14.169998168945312,3.7599945068359375,3.76862204005438
6.0,0.29807618,0.28634766,1.0,0.7378906,402.9358642883599,33.55000305175781,12.010009765625,2.793503394791942
6.0,0.30825195,0.29569337,1.0,0.7352344,435.824895715341,33.88999938964844,12.8599853515625,2.635306220277364
5.0,0.60041994,0.58746094,0.7914063,0.6467969,245.62808987125754,18.51000213623047,13.27001953125,1.3948737673400302
1.0,0.65542966,0.63802737,0.656875,0.505,346.41979936510324,19.44000244140625,17.8199462890625,1.0909125160123578
7.0,0.6359082,0.63135743,0.6296875,0.4859375,85.74349519354291,18.39999771118164,4.65997314453125,3.9485201181416913
8.0,0.25981444,0.24596679,0.9840625,0.585,724.3140518432483,51.08000183105469,14.17999267578125,3.6022586893360593
1.0,0.40121093,0.3798633,0.636875,0.5215625,322.65326370857656,14.759994506835938,21.8599853515625,0.6752060566125186
8.0,0.15324219,0.14717774,0.7939063,0.5560156,189.0942682342138,30.45000457763672,6.209991455078125,4.9033891266849805
7.0,0.16798829,0.16214843,0.7917187,0.5669531,172.04489600216039,28.769996643066406,5.980010986328125,4.811027389220885
7.0,0.15182617,0.14310546,0.98898435,0.5922656,453.4657920165919,50.779998779296875,8.930007934570312,5.686444978700936
7.0,0.15935546,0.15165038,0.985,0.6002344,388.58246994018555,49.25,7.8899993896484375,6.242079063353955
7.0,0.18023437,0.17105469,0.9363281,0.5470312,468.4017130737193,49.83000183105469,9.399993896484375,5.301067466617319
7.0,0.2515625,0.2418457,0.8904688,0.5246094,465.95908987428993,46.83000183105469,9.95001220703125,4.706527073199158
1.0,0.42225587,0.40407225,0.5640625,0.47421876,214.1302237700438,11.499996185302734,18.620025634765625,0.6176144120785195
1.0,0.41827148,0.40015626,0.5953125,0.51273435,196.07336531067267,10.569999694824219,18.54998779296875,0.5698116792740267
1.0,0.4062207,0.38317382,0.6605469,0.53164065,389.4001007080078,16.5,23.600006103515625,0.6991523615556202
1.0,0.9916211,0.9808496,0.58835936,0.48007813,152.87532476359047,13.859996795654297,11.02996826171875,1.2565763079987826
1.0,0.4796875,0.46126953,0.7650781,0.601875,393.9857199951075,20.889999389648438,18.860015869140625,1.1076342424414043
1.0,0.49143556,0.48504883,0.62273437,0.5648438,48.46143737179227,7.409996032714844,6.540008544921875,1.1330254359481668
3.0,0.017988281,0.011279297,0.504375,0.40914062,83.74528917045609,12.189998626708984,6.869999885559082,1.7743811979287916
3.0,0.03008789,0.018125,0.5539844,0.40859374,227.97255420684814,18.610004425048828,12.25,1.5191840346978636
1.0,0.018916016,0.011630859,0.5711719,0.49875,69.1542126091008,9.270000457763672,7.460000991821289,1.2426272419972546
1.0,0.011552734,0.0057128905,0.52023435,0.4840625,27.687383663749642,4.629997253417969,5.980000019073486,0.7742470298746452
1.0,0.01765625,0.0,0.896875,0.5985156,690.475241226959,38.19000244140625,18.079999923706055,2.1122789050088686
1.0,1.0,0.9886719,0.864375,0.56507814,444.39503637701273,38.30999755859375,11.5999755859375,3.3025929472676188
1.0,0.040058594,0.021298828,0.7084375,0.568125,345.01160022582917,17.959999084472656,19.21000099182129,0.9349296281722825
1.0,0.6198926,0.54716796,0.9951562,0.6177344,3597.6470514647663,48.30999755859375,74.47003173828125,0.6487172951446459
1.0,0.524707,0.4849121,1.0,0.6677344,1733.0974502563477,42.529998779296875,40.75,1.0436809516391872
1.0,0.5151465,0.49650392,0.6838281,0.5790625,255.99677515565418,13.409996032714844,19.089996337890625,0.7024619489370001
1.0,0.12049805,0.058935545,1.0,0.690625,2496.383940063475,39.599998474121094,63.040000915527344,0.628172555504631
8.0,0.58373046,0.5796289,0.56710935,0.47507814,49.47612265008502,11.77999496459961,4.20001220703125,2.8047525540232225
1.0,0.9810352,0.954375,0.80578125,0.48234376,1130.219432144193,41.39999771118164,27.29998779296875,1.51648411073079
1.0,0.51816404,0.512334,0.5757812,0.51203126,48.714937252923846,8.159996032714844,5.969970703125,1.3668402138796876
1.0,0.52756834,0.51717776,0.66867185,0.5114844,214.07581474632025,20.1199951171875,10.63995361328125,1.8909852287394235
1.0,0.43320313,0.36730468,0.9996875,0.76640624,2014.953169238288,29.860000610351562,67.48001098632812,0.442501418922433
1.0,0.009033203,0.0,0.5490625,0.44859374,118.95500564575195,12.860000610351562,9.25,1.390270336254223
1.0,0.5124316,0.50671875,0.61828125,0.5533594,48.61328283697367,8.30999755859375,5.8499755859375,1.4205183314900987
1.0,0.9906836,0.98125,0.59351563,0.48382813,135.62688872683793,14.040000915527344,9.6600341796875,1.4534111012826183
1.0,0.9845508,0.96453124,0.73179686,0.50734377,588.9649124145508,28.729995727539062,20.5,1.4014632062214176
1.0,0.9698731,0.956875,0.62242186,0.50703126,196.58861925965175,14.769996643066406,13.30999755859375,1.1096919122671056
1.0,0.4210547,0.3569336,1.0,0.7933594,1736.7068964843638,26.449996948242188,65.66000366210938,0.40283270595529636
1.0,0.48302734,0.46859375,0.736875,0.60359377,252.1467430908233,17.05999755859375,14.779998779296875,1.1542624470639733
1.0,0.49211913,0.48591796,0.616875,0.5471875,56.64204281615093,8.919998168945312,6.350006103515625,1.404722770897312
3.0,0.013134765,0.007080078,0.4909375,0.41734374,58.404010501861194,9.420001983642578,6.199999809265137,1.5193552053929977
3.0,0.018710937,0.01203125,0.50921875,0.41140625,85.63680504150398,12.520000457763672,6.840000152587891,1.830409382816574
1.0,0.011962891,0.0073925783,0.52132815,0.4752344,27.612006128310895,5.900001525878906,4.679999828338623,1.2606841329678804
1.0,0.0075585935,0.003154297,0.49601564,0.46765625,16.371303917121622,3.6300010681152344,4.509999752044678,0.8048783298645454
1.0,0.02272461,0.0,1.0,0.61726564,1139.9972727157583,48.98999786376953,23.270000457763672,2.105285642460088
1.0,1.0,0.9843457,0.9717187,0.59148437,780.181496527046,48.66999816894531,16.030029296875,3.0361764952253307
1.0,0.022060547,0.012167969,0.580625,0.5161719,83.57250094413757,8.25,10.130000114440918,0.8144126265348343
1.0,0.53154296,0.51639646,0.71414065,0.53703123,351.61201131902635,22.670005798339844,15.510009765625,1.4616371066756915
1.0,0.524707,0.4849121,1.0,0.6677344,1733.0974502563477,42.529998779296875,40.75,1.0436809516391872
1.0,0.5151465,0.49650392,0.6838281,0.5790625,255.99677515565418,13.409996032714844,19.089996337890625,0.7024619489370001
1.0,0.034960937,0.018359374,0.6742188,0.53046876,312.8000259399414,18.400001525878906,17.0,1.0823530309340532
1.0,0.7269434,0.596875,1.0,0.51765627,8223.15046620788,61.73999786376953,133.19000244140625,0.46354828990209357
1.0,0.51875,0.51230466,0.5794531,0.509375,59.202336547896266,8.970001220703125,6.60003662109375,1.3590835529661998
1.0,0.072021484,0.03666992,0.8853125,0.5999219,1322.3859836807242,36.529998779296875,36.20000076293945,1.009115967110566
7.0,0.082177736,0.07743164,0.6214844,0.5219531,61.9164344726596,12.740005493164062,4.8600006103515625,2.621399978022323
1.0,0.5113672,0.4758789,0.9978125,0.73445314,1225.0222720275633,33.709999084472656,36.34002685546875,0.9276272474575702
1.0,0.5173828,0.48867187,0.8738281,0.68359375,715.889806518564,24.349998474121094,29.399993896484375,0.8282314125593354
1.0,0.57064456,0.54515624,0.72265625,0.5483594,582.291753295809,22.30999755859375,26.10003662109375,0.8547879791311506
1.0,0.60123044,0.58139646,0.72085935,0.6146875,276.0127924438566,13.589996337890625,20.30999755859375,0.6691284082474103
1.0,0.62662107,0.607959,0.70601565,0.6075781,240.7859320677817,12.600006103515625,19.1099853515625,0.6593414841359574
1.0,0.64833987,0.63250977,0.7054688,0.6034375,211.70297106029466,13.060005187988281,16.21002197265625,0.8056747369015569
1.0,0.04975586,0.04058594,0.62,0.5548437,78.31263216247316,8.340003967285156,9.389999389648438,0.8881793939709092
1.0,0.06589844,0.056884766,0.60046875,0.51453125,101.53003692626953,11.0,9.230003356933594,1.1917655470554929
1.0,0.13801758,0.115917966,0.659375,0.5257813,386.97304896544665,17.099998474121094,22.6300048828125,0.7556338835396607
8.0,0.03333008,0.024941407,0.6639063,0.5382031,138.21313653411926,16.090003967285156,8.59000015258789,1.873108694001333
7.0,0.076103516,0.07044922,0.64640623,0.51921874,94.26120783691294,16.279998779296875,5.790000915527344,2.811743731445355
8.0,0.317041,0.3108203,0.58125,0.47984374,82.68255800474435,12.980003356933594,6.3699951171875,2.037678698043424
8.0,0.44092774,0.43414062,0.6953125,0.5439063,134.69121748348698,19.37999725341797,6.95001220703125,2.7884839157277224
7.0,0.49410155,0.48912108,0.6983594,0.5894531,71.09409753419459,13.94000244140625,5.100006103515625,2.733330540878546
7.0,0.49878907,0.4946875,0.6890625,0.58703125,54.85214916989207,13.05999755859375,4.20001220703125,3.109514190632584
1.0,0.037929688,0.004453125,0.9886719,0.56390625,1863.8036277831998,54.37000274658203,34.279998779296875,1.5860561459359896
1.0,0.046269532,0.029091798,0.7022656,0.55242187,337.3762082946778,19.18000030517578,17.59000015258789,1.0903922762248508
3.0,0.08195312,0.057617188,0.7584375,0.451875,977.8607699768036,39.2400016784668,24.919998168945312,1.5746390273562187
1.0,0.10588867,0.05866211,1.0,0.6500781,2166.0444716125494,44.790000915527344,48.36000061035156,0.9261786672918269
1.0,0.24192382,0.12800781,1.0,0.7644531,3516.997493972769,30.150001525878906,116.64999389648438,0.2584655216753301
7.0,0.20749024,0.20354491,0.6522656,0.5342187,61.04453157959506,15.110000610351562,4.040008544921875,3.740091250387134
1.0,0.43923828,0.36610353,1.0,0.7217187,2667.5814404326957,35.62000274658203,74.88998413085938,0.4756310628179764
1.0,0.47418946,0.43524414,1.0,0.5634375,2228.4945633178577,55.87999725341797,39.8800048828125,1.4012033704013198
1.0,0.5191895,0.47836915,1.0,0.6546094,1847.9787712402176,44.209999084472656,41.800018310546875,1.0576550171825572
8.0,0.5558008,0.54961914,0.7935156,0.5586719,190.28029826655984,30.05999755859375,6.33001708984375,4.748801959290721
5.0,0.56088865,0.5471973,0.7864063,0.6705469,207.91601016838104,14.830001831054688,14.01995849609375,1.0577778696838962
8.0,0.5433105,0.5380371,0.74539065,0.5623438,126.52114361571148,23.43000030517578,5.39996337890625,4.338918370576334
7.0,0.6850488,0.68208987,0.68296874,0.58851564,36.63230518810451,12.089996337890625,3.02996826171875,3.990139596720585
1.0,0.018691406,0.011376953,0.56453127,0.48460937,76.62272280197067,10.230003356933594,7.489999771118164,1.3658215847190047
1.0,0.8029199,0.7706543,0.8346094,0.5222656,1320.9384324462153,39.980003356933594,33.03997802734375,1.2100493324737174
7.0,0.2425,0.23189454,0.998125,0.64875,485.65924055175856,44.720001220703125,10.860000610351562,4.117863601045915
7.0,0.44686523,0.44272462,0.7445313,0.5946875,81.32301398925483,19.18000030517578,4.239990234375,4.523595396441527
1.0,0.51192385,0.4988281,0.7307031,0.6042187,217.10848610848188,16.19000244140625,13.4100341796875,1.2073050839743298
1.0,0.015175781,0.0,0.77984375,0.52804685,500.854250937271,32.230003356933594,15.539999961853027,2.074002795112646
1.0,0.51697266,0.5027246,0.55679685,0.46460938,172.1622501066886,11.799995422363281,14.59002685546875,0.8087713298444213
7.0,0.2704297,0.26183593,0.9575781,0.7725,208.47245526127517,23.69000244140625,8.800018310546875,2.692040130531733
1.0,0.5308301,0.47197264,1.0,0.7272656,2104.026602551341,34.910003662109375,60.27001953125,0.5792266857323406
1.0,0.49319336,0.4681543,0.888125,0.62289065,870.4773829956539,33.94999694824219,25.639984130859375,1.3241036646111328
1.0,0.37798828,0.3606543,0.658125,0.55875,225.78002166748047,12.720001220703125,17.75,0.7166197870818662
1.0,0.44378906,0.42884767,0.62375,0.52570313,192.0147767639719,12.549995422363281,15.29998779296875,0.8202617931584721
1.0,0.033310547,0.0,1.0,0.6010156,1741.9977207611082,51.06999969482422,34.11000061035156,1.4972148572558426
7.0,0.22910157,0.22685547,0.69320315,0.6166406,22.540036926278844,9.800003051757812,2.3000030517578125,4.260865238534362
7.0,0.23741211,0.23544922,0.6909375,0.62140626,17.888954177848063,8.900001525878906,2.0099945068359375,4.42787355667403
1.0,0.48662108,0.47098634,0.5817969,0.47445312,219.97714174038265,13.740001678466797,16.009979248046875,0.8582148337352153
7.0,0.11642578,0.11407226,0.58601564,0.52117187,20.003037750255316,8.300003051757812,2.410003662109375,3.443979435488977
1.0,1.0,0.97745115,1.0,0.60046875,1180.823959295638,51.13999938964844,23.09002685546875,2.2148090043271735
1.0,0.95820314,0.93603516,0.63328123,0.50460935,373.8692287597805,16.470001220703125,22.70001220703125,0.7255503244003366
7.0,0.27188477,0.26171875,0.9928125,0.6285156,485.41852159425616,46.6300048828125,10.410003662109375,4.479345675212172
7.0,0.74950194,0.74174803,0.7657812,0.5214844,248.2838496887125,31.269996643066406,7.94000244140625,3.9382855199132902
1.0,0.5145215,0.49610353,0.7832031,0.6003906,441.3236860046163,23.400001525878906,18.8599853515625,1.2407221474294665
1.0,0.016171874,0.00024414062,0.82789063,0.5510156,578.0264208923327,35.44000244140625,16.309999465942383,2.1729002821496137
1.0,0.55195314,0.5089844,0.9609375,0.61945313,1923.2399597167969,43.709999084472656,44.0,0.9934090701016512
7.0,0.55390626,0.5485156,0.6834375,0.5221094,113.98841174319386,20.650001525878906,5.52001953125,3.7409290689960195
8.0,0.08602539,0.07060547,0.89921874,0.52421874,757.919677734375,48.0,15.789993286132812,3.0398999626019387
1.0,0.273125,0.2471875,0.69375,0.5601562,454.1761203613132,17.100006103515625,26.55999755859375,0.6438255901865755
7.0,0.014101562,0.006904297,0.82984376,0.496875,314.10939504203634,42.62000274658203,7.369999408721924,5.782904500120309
7.0,0.020830078,0.013457031,0.8321875,0.5021875,318.9119919281002,42.23999786376953,7.550000190734863,5.594701562472172
7.0,0.048320312,0.03991211,0.7640625,0.47835937,314.86775253753876,36.570003509521484,8.610000610351562,4.247386866100148
7.0,0.0846875,0.07498047,0.83382815,0.46804687,465.39094919129275,46.820003509521484,9.94000244140625,4.710260765579619
1.0,0.30293944,0.28368163,0.6232031,0.5349219,222.83592352294363,11.299995422363281,19.720001220703125,0.5730220447704605
1.0,0.29939452,0.28126952,0.6515625,0.54898435,243.69285856932402,13.1300048828125,18.55999755859375,0.7074357009671575
1.0,0.28865233,0.26535156,0.67625,0.5350781,431.1499280212447,18.06999969482422,23.8599853515625,0.7573349031264549
1.0,0.32797852,0.235625,1.0,0.9099219,1090.3920690063387,11.529998779296875,94.57000732421875,0.12192024834859158
1.0,0.50826174,0.4977832,0.6836719,0.5669531,160.30639033205807,14.94000244140625,10.730010986328125,1.3923566770287912
7.0,0.4793164,0.47325194,0.7696875,0.57859373,151.89713176572695,24.459999084472656,6.21002197265625,3.9387942896456827
1.0,0.17016602,0.14356445,0.66429687,0.5307031,465.8040523681557,17.099998474121094,27.240005493164062,0.627753121357203
7.0,0.081191406,0.07284179,0.6941406,0.48242188,231.7050696563674,27.099998474121094,8.550003051757812,3.1695893334856238
1.0,0.012490234,0.0,0.566875,0.43257812,219.8600817798615,17.189998626708984,12.789999961853027,1.3440186612962648
1.0,0.034941405,0.011230469,0.6838281,0.46929687,666.7287442504894,27.459999084472656,24.279998779296875,1.130972012563992
1.0,0.5146191,0.50890625,0.6117188,0.54679686,48.61332746874541,8.310005187988281,5.8499755859375,1.4205196356655467
1.0,0.5091992,0.4943164,0.56570315,0.4696875,187.2995520690456,12.29000473022461,15.239990234375,0.806431273328741
7.0,0.27080077,0.26255858,0.95953125,0.7414844,235.56043465575203,27.909996032714844,8.44000244140625,3.3068706112915005
1.0,0.5308301,0.47197264,1.0,0.7272656,2104.026602551341,34.910003662109375,60.27001953125,0.5792266857323406
1.0,0.49319336,0.4681543,0.888125,0.62289065,870.4773829956539,33.94999694824219,25.639984130859375,1.3241036646111328
1.0,0.36634767,0.34920898,0.66148436,0.5654687,215.68974110414274,12.290000915527344,17.550018310546875,0.7002842218199586
1.0,0.4329883,0.4177539,0.63289064,0.5324219,200.61608801269904,12.860000610351562,15.600006103515625,0.824358690952911
1.0,0.03359375,0.0,1.0,0.6010156,1756.8080674285884,51.06999969482422,34.400001525878906,1.4845929485324172
7.0,0.22859375,0.22637695,0.693125,0.6165625,22.24604879762046,9.800003051757812,2.2700042724609375,4.31717383559526
7.0,0.23672852,0.23476562,0.6910156,0.6214844,17.88907464593649,8.899993896484375,2.010009765625,4.427836147212438
1.0,0.4766504,0.46076173,0.59015626,0.48007813,229.24414768524002,14.09000015258789,16.269989013671875,0.866011657460118
7.0,0.116220705,0.113867186,0.58601564,0.52117187,20.003037750255316,8.300003051757812,2.410003662109375,3.443979435488977
1.0,1.0,0.97745115,1.0,0.60046875,1180.823959295638,51.13999938964844,23.09002685546875,2.2148090043271735
7.0,0.9624707,0.95575196,0.7265625,0.53859377,165.53290068358183,24.05999755859375,6.8800048828125,3.497090186476464
7.0,0.6195703,0.6067676,1.0,0.66296875,565.5647600647062,43.13999938964844,13.1099853515625,3.2906214791847073
7.0,0.48344725,0.47827148,0.75820315,0.625,90.36480804439634,17.050003051757812,5.29998779296875,3.2169891172914147
7.0,0.4878125,0.48345703,0.75609374,0.61640626,79.74463496706448,17.87999725341797,4.459991455078125,4.0089756748434775
7.0,0.67344725,0.6664453,0.8564063,0.6436719,195.23865871271119,27.230003356933594,7.16998291015625,3.7977780000510757
7.0,0.6897949,0.68524414,0.85414064,0.65875,116.54593829950318,25.01000213623047,4.65997314453125,5.366984177919815
7.0,0.68072265,0.67285156,0.8475781,0.6788281,174.09593496704474,21.599998474121094,8.05999755859375,2.6799013668547196
6.0,0.9855859,0.97325194,0.86859375,0.6085156,420.45287411194295,33.290000915527344,12.6300048828125,2.63578686029092
6.0,0.98191404,0.9667969,0.8746875,0.6278125,489.16735919192433,31.599998474121094,15.47998046875,2.0413461462637605
6.0,0.9973242,0.98555666,0.8876563,0.60890627,429.94356813048944,35.68000030517578,12.04998779296875,2.9609988755337415
1.0,0.9196582,0.8882129,0.70070314,0.50828123,793.0849545896053,24.6300048828125,32.199951171875,0.7649081438460547
7.0,0.099169925,0.09151367,0.77054685,0.5389063,232.45606977841817,29.649993896484375,7.840003967285156,3.781885062840294
7.0,0.40618163,0.401709,0.83796877,0.6017187,138.49881910393015,30.240005493164062,4.579986572265625,6.602640644469172
7.0,0.63416016,0.63006836,0.72484374,0.5297656,104.62436607666314,24.970001220703125,4.19000244140625,5.959424026569943
1.0,0.5119531,0.4984082,0.73546875,0.59929687,241.75401912536472,17.43000030517578,13.8699951171875,1.256669534337238
1.0,0.014824219,0.0,0.7752344,0.52804685,480.2953162048361,31.64000701904297,15.180000305175781,2.0843218961105667
7.0,0.9639746,0.95964843,0.5872656,0.45867187,72.91767538757995,16.459999084472656,4.42999267578125,3.7155815571568316
7.0,0.95589846,0.9488281,0.68976563,0.47296876,200.9114227294922,27.75,7.24005126953125,3.83284578615928
